ID,var_rpta_alt,Prob_uno
133100#639152#441190,1,0.6142736
290801#226820#855995,1,0.7316132
621934#402356#677565,1,0.5466986
37040#589325#491017,0,0.40732947
456243#79928#1025271,0,0.4767013
562176#696275#384067,0,0.44406423
489822#992956#87386,0,0.48754808
328569#221042#861750,1,0.78873765
249999#285924#797141,1,0.80677134
594721#787918#292424,1,0.6934505
60135#985432#94910,0,0.4975171
619356#325732#757402,1,0.5448705
126811#88044#1017258,0,0.46654138
118025#364527#715324,1,0.7585147
311414#857843#222499,1,0.7149358
46610#462886#617456,0,0.3978607
389339#563264#517078,1,0.68914974
54063#190220#898016,1,0.7813926
150291#1060083#20259,0,0.26506186
471491#376088#703763,1,0.71713656
467784#201122#887148,0,0.4429385
257353#145352#942748,1,0.6140328
156365#548158#532184,1,0.582792
527200#46834#1057995,1,0.53664774
238010#684347#395995,1,0.6582901
611647#172398#915725,1,0.76515865
623693#246996#836002,1,0.7166354
296929#385395#694458,1,0.60992587
485700#855953#224389,0,0.26571113
103140#35757#1069299,1,0.5660874
205990#320930#762226,0,0.40107274
62546#222629#860163,1,0.56131464
354629#144858#943241,0,0.33812872
360826#603889#476453,0,0.42429528
393553#979249#101093,0,0.4562336
192170#984525#95817,1,0.52524924
528316#778876#301466,1,0.5700395
624416#1009686#70656,0,0.39800566
483572#872924#207418,1,0.55343795
409746#200312#887956,0,0.42079335
540790#852909#227433,0,0.4362306
287778#619554#460788,1,0.5030715
170638#720167#360175,1,0.5978211
2764#347302#733412,1,0.81669545
553777#429760#650242,0,0.48019516
109569#693255#387087,1,0.54545707
41001#724659#355683,0,0.3960369
596989#669000#411342,1,0.79724514
24168#341769#738888,1,0.6776337
5560#1073958#6384,1,0.6335485
25151#755876#324466,0,0.46599516
172990#116450#971365,1,0.8614504
154151#1076236#4106,0,0.401636
385982#573069#507273,1,0.5928454
170411#952818#127524,1,0.6789519
568373#472721#607621,0,0.10019226
44835#125899#961934,1,0.785951
91406#484479#595863,1,0.6620955
15000#645965#434377,1,0.7098858
113148#776889#303453,0,0.38002336
457052#1039858#40484,1,0.61190873
162899#394229#685681,1,0.6455737
618864#962265#118077,1,0.67024875
596859#469621#610721,1,0.61843616
498746#615756#464586,0,0.40890613
104698#637594#442748,1,0.53025746
130204#1059724#20618,1,0.6967716
320915#380858#698998,1,0.5090748
629375#1054172#26170,0,0.48126402
422000#378661#701193,1,0.7499393
251562#811745#268597,1,0.5605401
112192#564928#515414,0,0.48097637
632646#685008#395334,0,0.3996883
461348#950197#130145,0,0.4103119
302153#972709#107633,0,0.34053078
33536#42409#1062401,0,0.45991617
245125#645180#435162,0,0.43148506
139118#600563#479779,0,0.43959525
32828#697190#383152,0,0.48438463
289971#505130#575212,0,0.35186547
73373#705943#374399,1,0.50073755
162675#517155#563187,0,0.43259174
72691#533869#546473,1,0.6975439
128212#306210#776904,1,0.7001274
567547#654134#426208,0,0.38860357
500831#867357#212985,0,0.15936029
541557#400918#678994,1,0.90040416
139110#974194#106148,1,0.594935
342172#52655#1052296,1,0.5672028
632249#200279#887989,1,0.53657264
92211#977811#102531,1,0.5951909
337835#1024731#55611,0,0.16664644
230657#731626#348716,1,0.60451937
10984#466066#614276,0,0.496693
593456#191499#896740,1,0.5140883
556560#874406#205936,1,0.52492005
165844#39432#1065663,1,0.7956396
237485#682625#397717,0,0.47598618
25175#721181#359161,1,0.6101414
363071#424833#655144,1,0.7582776
583814#399657#680254,1,0.7523541
325189#869122#211220,0,0.29962498
245192#327180#755946,1,0.64920104
188959#607496#472846,1,0.6055014
443263#899611#180731,0,0.4733699
139017#330915#749646,1,0.8686824
616703#427185#652797,1,0.78972965
269719#640113#440229,0,0.18662944
157881#735151#345191,1,0.6350023
15289#482521#597821,1,0.5408458
102920#185563#902584,1,0.637979
116182#495315#585027,0,0.44603866
180723#559104#521238,0,0.41890806
450679#823326#257016,0,0.068954356
515601#541838#538504,0,0.46251822
265728#1065420#14922,1,0.6354389
184632#1026240#54102,0,0.2677267
478376#768599#311743,0,0.26458156
534233#675791#404551,1,0.8052263
83420#787428#292914,0,0.42451867
148445#696995#383347,0,0.34007558
480008#142732#945365,1,0.5256166
172992#294410#788681,0,0.36704466
238354#212158#870594,1,0.559579
27264#787333#293009,0,0.285539
535191#393835#686071,0,0.4811009
359742#96489#991283,1,0.8263888
179571#332480#748099,1,0.55692816
451183#1052534#27808,0,0.26718715
492082#838510#241832,1,0.6401384
99404#665815#414527,0,0.49635595
444251#373221#706632,1,0.76953423
67307#662207#418135,1,0.50147414
122563#954884#125458,1,0.59390366
492994#376249#703602,1,0.5682051
97668#614888#465454,0,0.36843503
618053#773921#306421,0,0.18667367
256532#634643#445699,0,0.46179515
230574#40762#1064333,1,0.6541048
208762#124390#963436,0,0.3751072
140565#589655#490687,0,0.2839779
131218#670763#409579,0,0.37501404
460555#100814#986964,1,0.7228712
225922#755961#324381,1,0.54414713
39520#213301#869451,1,0.7982531
415509#113329#974485,1,0.6215837
414042#962864#117478,0,0.39459762
430380#720240#360102,0,0.12865551
550443#1003525#76817,0,0.46765682
188079#678579#401763,1,0.50466025
397070#194883#893372,0,0.26245642
72483#766697#313645,0,0.1974472
196582#866045#214297,0,0.28416166
315457#973494#106848,0,0.29188928
155576#223618#859180,1,0.51670104
610187#536790#543552,0,0.40412736
346384#650626#429716,0,0.32507962
563500#194182#894071,0,0.46626022
552235#258245#824741,0,0.46881998
128442#984893#95449,1,0.51764256
402133#1004361#75981,0,0.43229982
406468#855580#224762,0,0.43436536
368689#1038121#42221,0,0.37185773
218643#94913#992863,1,0.61166203
609991#693373#386969,1,0.8036694
382363#51732#1053210,0,0.4263282
142479#651931#428411,0,0.4074606
506435#794181#286161,1,0.7939649
384390#831016#249326,0,0.4530074
444221#800370#279972,0,0.27365932
471369#69682#1035370,1,0.50028366
495262#816585#263757,1,0.55723614
526353#778628#301714,0,0.31687528
536016#869689#210653,0,0.40050846
599093#84967#1020295,1,0.6149018
166011#1060755#19587,1,0.7152342
412560#472736#607606,0,0.105452545
300882#820178#260164,0,0.1690331
213819#1023029#57313,1,0.8812795
40900#465244#615098,1,0.51876736
449946#723478#356864,0,0.29952016
543660#137846#950259,1,0.62059045
300270#741046#339296,1,0.5715326
29383#116760#971054,0,0.4525122
632000#992494#87848,1,0.58817244
105911#409982#669938,1,0.7622515
460625#606001#474341,0,0.47825935
299903#972382#107960,0,0.33944523
553432#744930#335412,1,0.593102
475697#321823#761324,0,0.4388415
188885#208345#874365,1,0.69172484
196342#506471#573871,1,0.5283914
77463#213859#868901,1,0.71364397
364332#801094#279248,0,0.34187087
253829#719512#360830,0,0.35613513
283501#411391#668534,1,0.71025324
159583#586571#493771,0,0.48574662
68960#705286#375056,0,0.4567113
33714#569369#510973,0,0.19386175
187391#712907#367435,1,0.72499835
53798#862091#218251,0,0.22047281
147014#187123#901026,1,0.581222
121094#111159#976646,1,0.87992007
85109#317755#765385,1,0.7772262
621732#1071517#8825,1,0.5198465
259347#605401#474941,0,0.4534098
115221#239136#843873,1,0.69619256
243628#948242#132100,1,0.7541866
48270#671219#409123,1,0.5740501
231374#804000#276342,0,0.37875178
59692#696114#384228,1,0.6948724
131868#124372#963454,0,0.48753607
221884#241005#842015,1,0.85423845
568919#894874#185468,0,0.3786778
326047#867879#212463,0,0.41823816
329042#782824#297518,0,0.25694984
32157#42073#1063031,1,0.5798141
270848#546718#533624,0,0.3677519
81316#320901#762256,1,0.5073516
597892#342594#738065,1,0.5967527
273654#970597#109745,0,0.40152705
150908#520906#559436,0,0.27365637
398606#1048500#31842,1,0.6466767
229481#284236#798819,0,0.378544
88912#498900#581442,0,0.35756502
184447#990167#90175,1,0.5873316
615196#242018#840996,1,0.61203784
5840#519575#560767,0,0.45244625
165725#799935#280407,0,0.3920183
543579#543426#536916,0,0.47413456
28068#782183#298159,1,0.5811079
115652#1019297#61045,1,0.5026426
41304#807972#272370,1,0.60942507
256151#637279#443063,1,0.6900279
441813#476369#603973,1,0.70235366
422794#1066673#13669,0,0.23247738
195500#725864#354478,0,0.30801722
287260#190414#897822,0,0.39685053
243693#138680#949416,1,0.5662554
205848#427075#652906,1,0.70713055
217062#220191#862600,1,0.684177
166772#1068398#11944,0,0.28003204
236694#91584#996180,1,0.8419132
121933#454685#625658,1,0.6423775
391733#203248#881989,1,0.52151084
397074#309748#773383,1,0.5886493
346694#869274#211068,0,0.44419545
132335#643844#436498,0,0.20121549
620244#266273#816729,1,0.5290954
525581#539327#541015,1,0.6814745
599326#497151#583191,1,0.700713
263097#495073#585269,1,0.55657935
63422#655465#424877,0,0.23451366
217868#314502#768638,1,0.74667925
64122#352975#726897,1,0.5198456
410424#982779#97563,0,0.2645615
301160#868345#211997,0,0.24669309
552030#894098#186244,0,0.2511542
1967#524025#556317,0,0.48429695
608568#211215#871539,1,0.66977686
180932#415782#664185,1,0.6386535
463588#676734#403608,1,0.54867077
199993#1028986#51356,0,0.33041945
336871#427591#652392,1,0.7579109
237618#787457#292885,1,0.5587476
487598#769792#310550,0,0.23323946
281750#671249#409093,0,0.35169336
596224#1045550#34792,1,0.5315565
297884#829407#250935,1,0.6657727
176383#229674#853156,0,0.3975805
317593#70836#1034215,1,0.81757265
471309#742994#337348,1,0.64156985
123346#825660#254682,1,0.6664868
373517#968947#111395,0,0.30584562
18848#821616#258726,1,0.6962596
198710#963653#116689,1,0.50924337
225030#532249#548093,0,0.4508018
250053#1005275#75067,0,0.48405907
249204#622521#457821,0,0.24427134
262234#515625#564717,0,0.4570465
325509#757033#323309,1,0.5840733
306840#966488#113854,0,0.28680876
241067#423433#656551,0,0.4603403
59801#946298#134044,1,0.5606622
230874#704293#376049,0,0.2335751
292745#263531#819458,1,0.6697489
78122#315644#767500,1,0.701885
533368#888971#191371,0,0.34222907
358218#271546#811470,1,0.5213401
457435#121213#966608,1,0.7791405
599688#527044#553298,1,0.5123098
130972#649899#430443,0,0.44427553
15289#482527#597815,0,0.43689492
206979#91098#996634,1,0.58470565
137438#955577#124765,1,0.5085174
156485#453358#626986,1,0.6178454
411365#240542#842478,1,0.77993965
188193#235529#847360,0,0.36743253
491919#113669#974147,1,0.76880574
60620#658546#421796,0,0.38421524
293927#716767#363575,0,0.27750298
256204#37839#1067233,1,0.577199
464553#43518#1061303,1,0.5703634
261599#516170#564172,0,0.39448327
551156#878758#201584,0,0.44920924
83576#1018052#62290,0,0.4283313
377051#704422#375920,1,0.7821916
127163#93340#994429,1,0.68379766
540690#1022663#57679,1,0.8010072
28792#682848#397494,1,0.81362545
476840#440787#639524,1,0.7803373
404397#1042496#37846,0,0.43816337
292575#34456#1070583,0,0.41912183
540350#489671#590671,0,0.2991771
485436#368341#711520,0,0.38210207
388118#356729#723133,1,0.6184337
463311#895449#184893,0,0.18559843
189451#860409#219933,0,0.32227668
31355#290906#792149,0,0.30299294
359227#212031#870724,1,0.50645626
109113#347895#732835,1,0.7559749
633878#493188#587154,1,0.5000163
174458#341810#738845,1,0.72728056
227100#528660#551682,1,0.65154094
36035#862317#218025,0,0.3492088
335880#711255#369087,0,0.3859481
412934#1049729#30613,1,0.655723
369959#298591#784513,1,0.6003713
328945#217920#864851,1,0.6330525
133959#788047#292295,0,0.31064123
627005#323561#759570,1,0.53437936
91706#323354#759777,1,0.6358106
382134#441092#639224,1,0.70998365
280951#213163#869592,1,0.7212404
89094#698230#382112,0,0.4166643
520957#504515#575827,0,0.29579586
197203#987841#92501,0,0.42840326
589709#836392#243950,0,0.46651414
576664#438180#642121,0,0.4682514
281409#621826#458516,1,0.73342234
246236#640796#439546,0,0.40034124
469471#816402#263940,0,0.46188432
314105#1002173#78169,0,0.4992418
182269#298166#784938,1,0.65372264
602220#51904#1053042,1,0.57927513
466917#629254#451088,0,0.37377098
473491#346158#734544,1,0.61794776
167698#758573#321769,1,0.5714173
246020#302539#780577,1,0.6903959
171522#472071#608271,0,0.36627093
480301#641647#438695,1,0.62972707
152012#340140#740505,1,0.74983233
117000#129852#957992,1,0.63547605
146559#256953#826023,0,0.38191107
541715#429394#650603,0,0.39395973
25060#182019#906116,0,0.30758983
486741#707437#372905,1,0.5943496
528652#239053#843957,1,0.79397714
371978#1044852#35490,1,0.5245539
462394#888747#191595,0,0.36093214
126467#677571#402771,1,0.6303867
334750#819535#260807,0,0.3269487
431785#163654#924467,1,0.87799037
54666#271886#811130,1,0.5967625
559155#478198#602144,1,0.52518404
163517#869668#210674,0,0.38286954
402321#409787#670131,1,0.55795306
420159#1042206#38136,0,0.31084296
355298#260955#822028,0,0.39274925
396573#959564#120778,1,0.7136357
490457#573232#507110,0,0.31278846
503076#794429#285913,0,0.27911592
79207#315955#767185,1,0.5488395
279132#537191#543151,0,0.41509548
278600#138975#949123,1,0.524083
6586#163201#924916,1,0.6799102
529233#228884#853949,1,0.5628766
305019#657516#422826,1,0.86641854
43403#781111#299231,0,0.36845335
167107#591318#489024,1,0.6162072
162192#569055#511287,0,0.38518205
77137#553374#526968,1,0.54157466
260806#421769#658215,1,0.66932446
281794#448988#631370,1,0.76097655
282575#780084#300258,1,0.6186743
299421#759220#321122,1,0.8346155
173554#645412#434930,1,0.500736
303076#1067068#13274,0,0.41150385
274510#181712#906421,1,0.72098505
325928#873073#207269,0,0.31296727
5383#1063371#16971,0,0.46543512
511831#911184#169158,0,0.28882268
152570#1059881#20461,0,0.4483876
566774#482593#597749,0,0.39002573
187634#231031#851802,1,0.8733087
373240#77908#1027181,1,0.611272
402110#1006896#73446,1,0.6836968
415526#1006144#74198,0,0.23208371
560176#1033676#46666,0,0.3651235
537409#868282#212060,0,0.34418932
424782#874030#206312,0,0.45701778
366381#616132#464210,1,0.69192463
380285#910406#169936,0,0.24626024
114413#478023#602319,1,0.5371657
339300#643065#437277,0,0.27140364
595726#85993#1019266,1,0.8838238
208428#1023759#56583,0,0.44753563
583405#200347#887921,0,0.47685456
145169#143717#944385,1,0.54636186
378598#302457#780657,1,0.80094206
35888#701585#378757,0,0.33786532
518010#621721#458621,0,0.48669258
330321#268534#814478,1,0.65552014
478418#61714#1043268,1,0.6755318
40295#708287#372055,1,0.65220606
47726#42615#1062193,0,0.22410992
91258#949290#131052,0,0.46094352
381755#968289#112053,0,0.28827155
166475#463637#616705,0,0.11448075
476355#621789#458553,1,0.8055545
217854#1067830#12512,0,0.40594763
442083#704565#375777,0,0.46663988
355902#362966#716889,1,0.8571738
611671#945867#134475,1,0.6365548
283733#664025#416317,0,0.3517445
372889#976023#104319,0,0.31650373
500896#874153#206189,0,0.38679674
572850#821589#258753,0,0.3484727
626605#570925#509417,1,0.5478362
121520#569605#510737,0,0.06803567
391123#340023#740624,1,0.6100091
553630#811266#269076,0,0.24820696
366756#1060271#20071,0,0.4538561
410650#605827#474515,0,0.4272285
65917#415039#664906,1,0.7730454
574723#467232#613110,0,0.27668455
363641#90122#1015198,0,0.42261207
620159#1008230#72112,1,0.6549107
389531#359728#720135,1,0.544653
72528#968955#111387,0,0.4547202
531158#875140#205202,1,0.57290024
264808#435229#644977,0,0.23426102
187516#853713#226629,1,0.5664695
175798#769876#310466,0,0.40415016
57914#273958#809060,0,0.44187924
54585#539102#541240,0,0.29519874
618879#945664#134678,1,0.57230556
513794#93718#994057,1,0.68116784
214349#642969#437373,0,0.38922507
127825#299434#783666,1,0.5659147
144968#640080#440262,0,0.19823024
284446#1058547#21795,1,0.69946057
538970#445372#634953,1,0.93898654
216103#100833#986945,0,0.49432278
147366#352284#727587,1,0.583486
224871#466295#614047,0,0.3506189
301748#513515#566827,0,0.41815236
71093#523917#556425,1,0.57908934
255463#866639#213703,0,0.29800737
475085#324218#758914,1,0.631932
571205#324823#758306,0,0.46314427
484011#768046#312296,0,0.30406186
228602#131495#956370,0,0.38437727
283419#435054#645147,1,0.6419578
592684#862807#217535,1,0.6088043
46447#653480#426862,1,0.6649979
490787#317521#765623,1,0.65212566
459067#71440#1033618,1,0.85971093
199530#602683#477659,0,0.28102103
503027#261521#821468,1,0.7585571
121105#640808#439534,0,0.3303926
229627#517266#563076,0,0.31548172
290735#806752#273590,0,0.32278612
206028#253489#829512,1,0.59151965
594826#458414#621931,1,0.6034797
185063#172591#915534,1,0.5440671
112385#340168#740473,1,0.67027885
413870#766981#313361,0,0.38474348
63042#666085#414257,1,0.5562517
91884#884384#195958,0,0.4365897
333523#711814#368528,0,0.36061782
330005#1001990#78352,0,0.34072432
466165#342663#737997,1,0.5496298
197187#956555#123787,0,0.47635165
501744#545871#534471,0,0.38862833
75510#423752#656230,1,0.6141173
231313#820165#260177,0,0.4119908
243186#891690#188652,1,0.5809312
620815#1075507#4835,1,0.6642186
364035#564374#515968,0,0.48046634
159291#321084#762071,1,0.56214476
235029#787391#292951,1,0.55610824
488641#993026#87316,0,0.42884177
148050#458835#621509,1,0.7553302
40023#810761#269581,1,0.84929556
138609#947006#133336,0,0.4091191
179321#193426#894822,0,0.44816464
444766#225472#857336,1,0.850664
6642#732917#347425,1,0.5391139
15214#144902#943197,1,0.5051213
624603#300750#782364,0,0.42209274
386883#466832#613510,1,0.56047523
240335#147754#940340,1,0.63083607
227097#560654#519688,1,0.5797414
110664#1008365#71977,0,0.35156724
73204#1006905#73437,0,0.22345431
149063#697626#382716,0,0.18052503
620928#59684#1045293,1,0.5899944
453039#1019870#60472,1,0.63474965
476886#948767#131575,1,0.6726939
254311#594061#486281,0,0.32471994
270124#410568#669361,1,0.8674522
284125#643508#436834,0,0.12944965
214621#272056#810959,0,0.39577037
577145#433026#647074,1,0.7473243
5760#338726#741913,0,0.4490692
375705#854#997742,1,0.5505302
381364#56607#1048342,0,0.4945579
402359#357301#722563,1,0.8006478
617024#13534#1005198,1,0.5637409
528907#888933#191409,0,0.43648037
525428#320754#762401,1,0.6804889
168770#1077819#2523,0,0.49698865
585137#12634#1007358,1,0.57096523
312175#23549#1005391,0,0.2872278
506152#14851#1074393,1,0.5800921
362729#16717#1012994,0,0.43027866
449880#180962#906304,1,0.59934676
311189#19282#885589,0,0.12521195
308452#23669#1004028,0,0.080949
615665#249877#809248,1,0.59934676
404567#22833#1011131,0,0.4525957
109615#408789#689090,0,0.45438465
223780#325744#795262,1,0.60874695
352114#18087#1074281,0,0.45461264
41472#21892#1004026,0,0.23015666
233920#26213#1009643,1,0.5774852
95887#30603#1013975,0,0.31654423
305108#30009#1014319,0,0.02817065
249282#31517#754198,1,0.7290401
499202#407031#672890,1,0.68278104
489853#583033#497309,0,0.44165617
483160#534548#545794,1,0.65310687
457370#450288#630083,0,0.24253723
440871#365881#713972,1,0.80073416
440871#1062162#18180,0,0.4504347
188762#211287#871465,0,0.46689686
303446#428413#651586,1,0.91100746
370447#957128#123214,0,0.4240127
104680#690733#389609,0,0.32667884
503560#405437#674487,1,0.5073518
95605#80202#1025014,0,0.46571276
312089#987208#93134,0,0.10719434
107424#1023456#56886,1,0.8462719
220135#1012426#67916,0,0.46421087
489442#875823#204519,0,0.34571448
85259#265138#817851,0,0.44187295
583504#870834#209508,0,0.3400829
51812#700052#380290,1,0.6009876
201203#637757#442585,0,0.30580452
132817#140260#947842,1,0.5678865
106157#1036187#44155,0,0.44226694
442730#613984#466358,0,0.41027632
177272#439973#640333,0,0.3823507
170414#1076866#3476,0,0.38002336
554308#1034291#46051,1,0.5868721
29146#910066#170276,0,0.40042445
423864#183239#904898,1,0.5470365
368291#562545#517797,0,0.23266435
595263#96379#991393,1,0.6881921
51993#145201#942896,0,0.13953425
389010#177406#910708,1,0.6671636
10353#1032816#47526,1,0.529766
496828#310275#772864,1,0.7268607
27925#958927#121415,0,0.48417774
235218#434239#645923,0,0.46991518
191142#339445#741198,1,0.63785225
347839#450746#629622,1,0.7161158
145253#688708#391634,1,0.80958486
432311#479940#600402,0,0.4803442
3429#226454#856360,1,0.6109278
526425#657112#423230,0,0.34317556
514858#395266#684643,1,0.6969472
181487#725698#354644,1,0.8646395
126780#152934#935171,0,0.41071823
272148#763719#316623,0,0.43505397
83932#683800#396542,0,0.37849247
365843#832376#247966,1,0.8222854
478969#262966#820022,1,0.8384066
77791#978544#101798,0,0.487919
436738#557057#523285,0,0.46549055
22362#1034236#46106,0,0.42634854
580106#482886#597456,1,0.5316342
465855#200892#887377,0,0.4851693
232264#518598#561744,0,0.41430375
500239#505611#574731,0,0.33914363
505100#833802#246540,1,0.5746327
273201#311833#771312,1,0.7632956
482493#161858#926248,1,0.814914
239257#379106#700751,0,0.39429653
261710#724653#355689,1,0.6516598
43403#781122#299220,0,0.44573703
273271#626595#453747,0,0.49155775
212690#1080103#239,0,0.31182426
241039#674890#405452,0,0.21786517
300134#1073800#6542,1,0.59320015
279968#107265#980528,1,0.51714873
24418#836659#243683,0,0.38831884
61679#978258#102084,0,0.48681054
537597#995972#84370,0,0.45428023
344#519105#561237,0,0.33990532
434175#88697#1016600,1,0.8835374
436832#817385#262957,0,0.32730195
126365#771045#309297,0,0.19031148
386980#364809#715046,1,0.7578681
574176#295053#788040,1,0.6685137
176717#534537#545805,1,0.71722835
633546#651503#428839,1,0.5770742
296565#487031#593311,0,0.49674556
562736#665769#414573,0,0.46640536
437789#164296#923819,1,0.5201947
272051#220879#861913,1,0.68492055
458831#508773#571569,0,0.42001355
535352#57997#1046976,0,0.399379
180058#295304#787792,1,0.5296689
125443#703225#377117,1,0.6577889
330233#786884#293458,0,0.27883914
300177#1071925#8417,0,0.43133494
50186#515622#564720,1,0.53179973
5355#138713#949384,1,0.61912006
5946#620791#459551,1,0.57301056
353864#1008189#72153,0,0.48432758
28496#375144#704703,1,0.5011902
291356#530247#550095,1,0.5303356
175507#312812#770327,1,0.7191254
542743#951529#128813,1,0.64787936
320626#62545#1042444,1,0.54856837
542464#491950#588392,0,0.49694437
69069#1028322#52020,0,0.4561678
76705#869514#210828,0,0.4683652
389147#874354#205988,0,0.42434615
92872#410266#669658,1,0.60209006
203388#301375#781742,1,0.64852864
336407#362608#717248,0,0.43458256
274333#1042035#38307,0,0.4535029
56644#629202#451140,1,0.53704876
152105#854881#225461,0,0.4240589
18572#825250#255092,0,0.17371213
30060#1016950#63392,1,0.73301214
468198#924951#155391,1,0.52083915
506473#560738#519604,1,0.6314314
295335#700111#380231,0,0.3548609
551074#561806#518536,0,0.34692615
155583#936182#144160,0,0.44077668
65397#135240#952850,1,0.6586293
404749#303882#779221,1,0.8555404
504966#708200#372142,0,0.48265347
88122#1026603#53739,1,0.5990832
279218#522108#558234,1,0.6484557
586317#429025#650971,1,0.81713074
551301#775607#304735,0,0.30647066
35729#503844#576498,0,0.35529244
245642#87385#1017882,0,0.26768276
337836#64739#1040270,1,0.58685833
404914#408312#671604,1,0.7942691
490622#712891#367451,0,0.36199084
15561#151520#936578,1,0.82574254
472449#965932#114410,0,0.41210774
374508#264890#818099,0,0.35776922
573398#373050#706802,1,0.6912147
154070#808622#271720,0,0.44386235
504007#873925#206417,1,0.5685925
541757#853043#227299,0,0.40823457
145575#633967#446375,0,0.3242883
319320#765119#315223,0,0.090825796
603779#506186#574156,1,0.8814356
617502#169756#918380,1,0.6157117
3802#965552#114790,1,0.54429847
514926#787365#292977,1,0.68382853
244320#821748#258594,0,0.15790714
141707#128820#959029,0,0.47806552
49276#137770#950335,1,0.5908059
145731#486803#593539,0,0.3857845
419616#986221#94121,1,0.70898074
359742#828215#252127,0,0.4118073
284342#969144#111198,1,0.70906204
8031#902878#177464,1,0.57297397
68871#577675#502667,1,0.53490204
56275#1054763#25579,1,0.68928593
240357#682563#397779,0,0.31647116
540325#575370#504972,1,0.57956916
168320#517631#562711,0,0.33237836
397716#404945#674980,1,0.7888636
493583#195967#892290,0,0.47293282
106248#978397#101945,1,0.5868643
420744#377490#702371,1,0.6650769
305645#737233#343109,0,0.24674965
28998#682890#397452,1,0.6230173
129332#749837#330505,1,0.6058343
392423#501372#578970,1,0.5695873
180688#992382#87960,0,0.33866727
461915#636462#443880,1,0.6958353
349301#1002757#77585,0,0.44056895
441167#344020#736652,1,0.74337125
608757#188977#899220,1,0.7315333
135773#569107#511235,1,0.53342795
505066#1001681#78661,1,0.5860847
595527#527448#552894,0,0.45815113
320712#994801#85541,0,0.44941616
2315#417538#662455,1,0.834143
399889#258813#824177,1,0.54010445
407328#721226#359116,0,0.47888568
190517#543923#536419,0,0.37007916
107695#274813#808210,1,0.5127376
565782#135841#952248,1,0.7398847
222435#826442#253900,0,0.2527812
144365#602623#477719,0,0.26712063
601075#417795#662202,1,0.7216904
604185#221789#861001,1,0.7778554
58858#1069244#11098,1,0.7586816
4927#816582#263760,0,0.1942348
27985#1051006#29336,0,0.44855958
289369#1046957#33385,0,0.23476285
446530#113188#974626,1,0.5437153
480914#654877#425465,1,0.5080393
155042#870956#209386,0,0.4323751
606787#64823#1040189,1,0.5547817
242875#172236#915888,0,0.34520593
548799#237753#845224,1,0.6413086
385237#1006396#73946,0,0.41061315
555128#691558#388784,0,0.39553314
508941#812693#267649,0,0.3505147
619835#855226#225116,0,0.46300808
258929#464507#615835,0,0.42748055
7160#782949#297393,0,0.34211507
98358#806965#273377,0,0.2835695
615870#734131#346211,0,0.48298827
72700#235262#847619,0,0.35950735
511502#1058368#21974,1,0.6089543
302826#823716#256626,0,0.43811935
49037#284218#798837,1,0.519318
296905#665467#414875,0,0.36597577
197840#412629#667285,1,0.650949
333132#478375#601967,0,0.39464867
506065#50212#1054645,1,0.7235325
112110#254153#828842,0,0.2964412
352333#239414#843600,1,0.70348084
499276#516636#563706,0,0.28584248
259942#486567#593775,1,0.6025679
436514#872527#207815,0,0.438825
85095#680520#399822,1,0.68588376
198061#847994#232348,0,0.31981504
411944#291057#792000,1,0.7976988
459288#509909#570433,0,0.45823872
46859#778568#301774,1,0.5818144
14458#569541#510801,0,0.23717064
558950#801865#278477,0,0.47481093
612300#379209#700647,1,0.779566
350558#535647#544695,1,0.62436205
313683#1066194#14148,1,0.51809865
271239#758127#322215,1,0.80070364
203169#631097#449245,1,0.6069424
234610#1019703#60639,0,0.47696432
527938#876149#204193,1,0.5063428
611220#730329#350013,0,0.42002088
226787#979739#100603,0,0.21848816
121833#144506#943592,1,0.6578835
15696#122711#965107,0,0.26574972
84261#433938#646213,0,0.4364088
621928#64768#1040242,1,0.6654598
595654#331147#749411,1,0.6837745
158926#843589#236753,0,0.39957872
401224#526660#553682,0,0.32144383
528382#67073#1037960,1,0.65689003
420991#869284#211058,0,0.27162832
414461#95190#992589,1,0.7466305
489869#306085#777029,1,0.6484597
389384#169953#918178,1,0.6146499
157319#778131#302211,0,0.46448684
349216#901990#178352,0,0.34850177
116091#782576#297766,1,0.6313726
489180#1049710#30632,1,0.5198039
343640#441978#638333,1,0.66845894
415171#724426#355916,1,0.8005477
603342#381843#698008,1,0.84533036
329883#199941#888328,0,0.34131
489535#410721#669206,1,0.7825853
285327#189124#899083,1,0.511299
281969#661462#418880,0,0.40693063
630817#418809#661185,1,0.86898196
88919#311945#771203,0,0.38663024
587785#815265#265077,1,0.5738329
346112#215717#867048,1,0.84017885
7346#780061#300281,1,0.6691428
24340#275770#807256,1,0.6980719
369766#1047703#32639,1,0.55472994
581654#747122#333220,0,0.4591717
174050#212577#870177,1,0.6377635
555553#776615#303727,0,0.43013093
186940#740352#339990,1,0.59033155
514384#770969#309373,1,0.52778417
371863#590244#490098,1,0.5646533
226218#319302#763844,1,0.64920807
5469#449162#631198,0,0.45618734
205525#657427#422915,0,0.36387694
613432#276949#806079,1,0.638675
253897#91768#995996,1,0.62907505
544329#1058536#21806,1,0.5696576
20080#342012#738646,0,0.11474431
262530#706869#373473,0,0.32730195
470113#334656#745929,1,0.82827014
53144#649427#430915,1,0.5589482
257290#257018#825957,1,0.6834393
296606#497317#583025,0,0.46331298
46071#420910#659078,1,0.7366358
232202#735637#344705,0,0.36868322
44316#677539#402803,1,0.8517422
